NU_INSCRICAO,NU_ANO,CO_MUNICIPIO_RESIDENCIA,NO_MUNICIPIO_RESIDENCIA,CO_UF_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,CO_MUNICIPIO_NASCIMENTO,NO_MUNICIPIO_NASCIMENTO,CO_UF_NASCIMENTO,SG_UF_NASCIMENTO,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_ESCOLA,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,IN_BAIXA_VISAO,IN_CEGUEIRA,IN_SURDEZ,IN_DEFICIENCIA_AUDITIVA,IN_SURDO_CEGUEIRA,IN_DEFICIENCIA_FISICA,IN_DEFICIENCIA_MENTAL,IN_DEFICIT_ATENCAO,IN_DISLEXIA,IN_DISCALCULIA,IN_AUTISMO,IN_VISAO_MONOCULAR,IN_OUTRA_DEF,IN_GESTANTE,IN_LACTANTE,IN_IDOSO,IN_ESTUDA_CLASSE_HOSPITALAR,IN_SEM_RECURSO,IN_BRAILLE,IN_AMPLIADA_24,IN_AMPLIADA_18,IN_LEDOR,IN_ACESSO,IN_TRANSCRICAO,IN_LIBRAS,IN_TEMPO_ADICIONAL,IN_LEITURA_LABIAL,IN_MESA_CADEIRA_RODAS,IN_MESA_CADEIRA_SEPARADA,IN_APOIO_PERNA,IN_GUIA_INTERPRETE,IN_COMPUTADOR,IN_CADEIRA_ESPECIAL,IN_CADEIRA_CANHOTO,IN_CADEIRA_ACOLCHOADA,IN_PROVA_DEITADO,IN_MOBILIARIO_OBESO,IN_LAMINA_OVERLAY,IN_PROTETOR_AURICULAR,IN_MEDIDOR_GLICOSE,IN_MAQUINA_BRAILE,IN_SOROBAN,IN_MARCA_PASSO,IN_SONDA,IN_MEDICAMENTOS,IN_SALA_INDIVIDUAL,IN_SALA_ESPECIAL,IN_SALA_ACOMPANHANTE,IN_MOBILIARIO_ESPECIFICO,IN_MATERIAL_ESPECIFICO,IN_NOME_SOCIAL,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
190001926259,2019,2304400,Fortaleza,23,CE,20,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,2,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,508.0,512.0,518.0,439.0,581.8,516.7,464.0,BECADDECDEACBACAB*CCBABDEACBCABAEEDDDADABDECD,ABABABBEEAEEACABCCBDEABED.DBDCCDEBCACCEDECCEC,99999CBCAADCBBCCCACCBBCCDEADBACCEBDAACDBECACCACEBD,DECCABEBCCEDDACECBABBAECBDDDBCCABBABEADDEEEDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,160.0,180.0,160.0,160.0,160.0,820.0,C,C,F,F,4,C,A,A,A,A,A,B,C,A,A,B,A,A,B,A,A,C,A,B,B
190002791201,2019,2304400,Fortaleza,23,CE,18,F,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23073853.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,509.0,514.0,517.0,476.2,554.7,588.8,527.0,DCDEAECBDEADCACBADBBCEADCEABCEDEBBCCADCAEBCAB,ECBCCEACABCBACADEACBBECECDAACDCBBDCAAEABEAEDB,99999ACBDBBACECDEAEBAABDEBDCDEABDBEDEBDACBCBCCAECB,ADBACDEAADEACBDBADCCACEABCDEBEBBDAEACBEEDCBAD,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,120.0,120.0,120.0,120.0,140.0,620.0,B,B,B,B,7,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190001164786,2019,2304400,Fortaleza,23,CE,27,F,1,1,1,2304400.0,Fortaleza,23.0,CE,1,5,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,C,C,F,B,3,B,A,B,C,A,A,B,B,B,A,A,A,A,B,A,A,C,B,B,A
190001929350,2019,2304400,Fortaleza,23,CE,20,F,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23065842.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,510.0,513.0,517.0,390.1,468.0,480.4,410.5,DCCADDEDCDDEDCCDBCDCCDEEDCDBDBCDDDDDDEBBBDDCA,EEDDDEDCADEBCCDDCCEBCAADEEEAADDCBCBCBCCEDBBDA,99999ABBBCABCCACCCDECCEADDAEADBDBBACCCAAECDEDBDDAC,DBCDCDCDDBCADCDEECCACCACDDCBAECEADEEDDCCDCCCC,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,100.0,80.0,60.0,60.0,400.0,C,D,B,C,5,E,A,B,C,A,A,B,B,A,A,B,A,A,B,A,B,C,A,B,B
190001941883,2019,2304400,Fortaleza,23,CE,23,F,1,0,1,2304400.0,Fortaleza,23.0,CE,1,4,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,1,1,0,,508.0,512.0,,,405.6,457.3,,,ABDACBEDADCBC*CABC*DCD*DCDEDDEBCBACEACADBACAE,ABCDE99999CBDBECDCBEAADCCEEBBCCDEBDEAEABCEDADCBDAC,,0,,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,,1.0,140.0,40.0,40.0,120.0,40.0,380.0,E,E,D,D,3,C,A,B,C,A,A,B,A,B,A,A,A,A,C,A,A,D,A,A,B
190004687304,2019,2304400,Fortaleza,23,CE,19,F,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23187735.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,H,B,B,3,B,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,D,A,A,A
190004437249,2019,2304400,Fortaleza,23,CE,18,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,503.0,509.0,514.0,515.0,582.0,586.1,582.9,606.9,CAECBCCEADCABDEBEBECDDAEAACEBBCBECCABCAAEBDAE,ACDBEECCABAAADBAEAADEECECABABAEBAADEEEDBDAEDD,EBBAD99999BACDCDEDEBDACDDBDEDECBDDDDECDACECCCBABBC,BACADDCBAECEDDEACCBBCCBBDAEEEEBCCAEBEDABBEEAB,0,AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA,1.0,160.0,200.0,180.0,200.0,160.0,900.0,E,E,D,E,2,M,B,C,C,C,B,B,B,B,A,B,A,B,C,A,B,E,A,B,B
190005169428,2019,2304400,Fortaleza,23,CE,30,F,1,1,1,3304557.0,Rio de Janeiro,33.0,RJ,1,10,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,D,D,B,B,3,C,A,B,B,A,B,B,A,A,A,A,A,A,B,B,A,D,A,A,A
190005686447,2019,2304400,Fortaleza,23,CE,22,M,1,3,1,2304400.0,Fortaleza,23.0,CE,1,5,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,1,1,0,,509.0,514.0,,,566.8,545.4,,,ACEEEEDCAAAEADBDEACCBBBECEBABCEABDADABDADBEDC,99999EACDBBBAECDBDEBDAADADEECECDEAAAECDAEBCBDDEEEE,,1,,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,,1.0,120.0,120.0,80.0,120.0,120.0,560.0,D,D,B,B,5,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190005064101,2019,2304400,Fortaleza,23,CE,19,F,1,3,1,2304400.0,Fortaleza,23.0,CE,1,1,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,C,B,4,B,A,B,B,A,A,B,A,A,A,B,A,A,B,B,A,C,A,A,A
190003253343,2019,2304400,Fortaleza,23,CE,17,F,1,2,1,2304400.0,Fortaleza,23.0,CE,2,0,2,,0,23221160.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,508.0,512.0,517.0,414.9,482.3,485.9,421.9,BDDDBBDDDAACBDAEDACBCCDABAAEECDBABEECCCCDDBBC,BBAAADABEACACEBBBCADCCCAECBCBABEBDEBCCBCCA*AB,CCEED99999AEABDBECBDECCBCEDEBBEBDBAACDBBEBDDCCCEBC,CBEBCCDCBECEACCCADCBEDECBCBCBECCCDDACCEBCDCCC,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,80.0,120.0,80.0,120.0,60.0,460.0,E,D,A,A,4,B,A,B,C,A,A,B,A,A,A,A,A,A,B,B,A,C,A,A,B
190001940315,2019,2304400,Fortaleza,23,CE,24,F,1,1,1,3550308.0,S\xe3o Paulo,35.0,SP,1,7,1,,0,,,,,,,,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,523.0,524.0,525.0,526.0,396.8,372.9,397.4,370.6,BCCECCDDDDEDCBCAEBCECAECEBDCBDCBBCDBBCCCBDABD,ECEDBADECECBADCDEDBBADCDAEABBDEEBDDEBCEADABCE,DBECC99999CADECCDBDEDEEEBDAACDAECDECACACACBBCCEABA,BADDDBCADCCDABCBAAEDBEBDACAACADBDCDBDEACADACD,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,120.0,80.0,60.0,0.0,360.0,E,E,B,B,3,H,A,C,C,B,A,B,A,B,A,B,A,A,C,A,B,C,B,B,B
190001158728,2019,2304400,Fortaleza,23,CE,18,M,1,1,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23187956.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,508.0,512.0,518.0,533.6,529.9,503.6,645.1,DADCBECDEDDCBEBCDEDCBBCDCCDCEDDCBAECAADDCDCDE,ACAEACEAEECEDCABCCAEEDACCEBEBAEDBBCCCCBABEEBD,BBCBD99999CCDECDAECEDAECCEABBCEAABEBADBDECCDCAEDDD,DECBABCABDCABBBECBBCDCEAEDACACAACBBBBDADBADDA,0,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC,BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,120.0,60.0,540.0,E,C,B,B,5,C,A,B,C,A,A,B,B,A,A,A,A,A,B,B,A,E,A,B,B
190001147916,2019,2304400,Fortaleza,23,CE,18,F,1,3,1,2309607.0,Pacajus,23.0,CE,2,0,2,1.0,0,23068523.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,509.0,514.0,518.0,412.2,452.6,487.9,471.7,BBCAACCDAADBDBDEEBABADCDACADEBBADCCADBBDCDCCD,BEDAAABAABCEADEDEBCBBEAACDBBBECBBCBEBEDDAAAED,99999ACBEBACAECAECDBDACDBEECAEBCDEECADEADECBEBDCEA,DBCCABACDAECEECCCEEAEEEAAACCCCADBBDEAADCDEEDE,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,100.0,140.0,120.0,120.0,60.0,540.0,A,D,A,B,4,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,A,B
190004177780,2019,2304400,Fortaleza,23,CE,39,F,3,3,1,2304400.0,Fortaleza,23.0,CE,1,13,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,510.0,513.0,517.0,446.6,372.2,493.5,432.9,BBDCBCCCEBDBBCBCBCBBBBBDBCEBBBCBBBBCDBBBBBBAB,ABBDCCACBBEECAAABBDCEBBCEEDCECAADEDCAEDEAEDDC,99999BBCECABACECCAEEEBDABCACECCEDECCDAAAEECBEECAED,BBBBBCBCBDEBBBBBBBBCBCBBBBBBBBBBBBBABCBBBCBCB,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,80.0,40.0,60.0,80.0,0.0,260.0,B,A,A,B,4,C,A,B,C,A,A,B,A,A,A,A,A,A,B,A,A,B,A,A,A
190005018883,2019,2304400,Fortaleza,23,CE,29,F,2,3,1,2304400.0,Fortaleza,23.0,CE,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,H,H,F,F,3,B,A,B,C,A,A,B,A,A,A,A,A,A,A,A,A,B,A,A,B
190005693994,2019,2304400,Fortaleza,23,CE,18,M,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,G,H,D,F,2,H,B,E,E,B,A,C,B,B,A,B,A,B,C,B,B,C,B,B,B
190003278060,2019,2304400,Fortaleza,23,CE,19,F,1,3,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23225327.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,510.0,513.0,518.0,341.4,509.7,477.5,394.3,CBADAEABCDDEEAEEBABBDCECCCBEEABCECEDADEBBCDBC,AEDDAACDCDBADBABECABCCEEDDEBBCBDDECCBDDBCEBBD,99999CAEABEBBADBDADEDBEAADABECCDECECECECBACECACCCB,EDCCACCCBBEAEDDABBABABEEACBBEDDABEACEAADABDDA,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,80.0,120.0,100.0,80.0,120.0,500.0,D,D,B,B,4,C,A,B,C,A,A,B,B,B,B,A,A,A,B,A,A,E,A,A,B
190003271010,2019,2304400,Fortaleza,23,CE,20,F,1,1,1,2304400.0,Fortaleza,23.0,CE,2,0,2,1.0,0,23227818.0,2304400.0,Fortaleza,23.0,CE,2.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,510.0,513.0,517.0,407.2,398.7,445.8,361.4,DDAACCDEEBDEBEAADAEADECABEADEEBAAAEBEBECECABE,ACEEAAEBBBBADAADEECDEEABECCCEACEDAEAAEEDDDEBA,99999CEBCDEBBDEDEAEBBEDEBDECCECEAEACEBADBACEEDDDBC,DEEBEEDECAAAAEBCBECAABABAAEBACDDAEADCECBDACDE,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB,ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,100.0,60.0,60.0,100.0,0.0,320.0,E,D,D,C,5,F,A,B,D,A,A,B,A,B,A,A,A,A,B,A,A,E,A,B,B
190001914156,2019,2304400,Fortaleza,23,CE,16,M,1,3,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,507.0,511.0,517.0,520.1,507.6,558.9,639.3,AECDBBCEEBEEBBABCBBABCAEBDCCAEBDCCBACCEBCBCDC,BACCDACBDADCDBABEECCCACADEAEBECBDACBCAEEAEEDD,BEABE99999BCBAEEDBDEDDCECBDBBCDEBACCEBDAADDBCDDCBA,AACDCAEABEEBDBBBABCCEDEBEEABCBCEDECBDDECEABDD,0,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB,BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,120.0,120.0,80.0,140.0,600.0,E,E,F,B,4,C,A,B,B,A,A,B,A,A,A,A,A,A,B,A,A,C,A,B,B
190004141803,2019,2304400,Fortaleza,23,CE,28,M,2,3,1,2611606.0,Recife,26.0,PE,1,11,1,1.0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,0,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,E,E,D,F,3,G,A,B,C,B,A,B,A,A,A,A,A,A,B,A,A,D,A,B,B
190005184954,2019,2304400,Fortaleza,23,CE,18,M,1,2,1,2304400.0,Fortaleza,23.0,CE,1,1,1,,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,506.0,509.0,514.0,517.0,570.5,634.8,627.8,693.8,DEADACCEDDCCDAACDCBEBACEADBADBBDABADABEDCCCDD,CCACEEBCABADADBDBACCBBAABEBABCEBBDCAEEDBCDACB,99999CABDABACBCEEDEBAACDBDCCDECDDBADDCAADECBCCEECE,AAADBBBAEBECDABBBDCBCDBBACDBCDEACBBCBEEDECADA,1,DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA,1.0,140.0,200.0,180.0,200.0,200.0,920.0,E,G,F,D,4,M,B,C,D,C,A,B,B,B,A,B,A,B,C,A,B,E,B,C,B
190001158176,2019,2304400,Fortaleza,23,CE,17,F,1,1,1,2304400.0,Fortaleza,23.0,CE,3,0,1,,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2304400,Fortaleza,23,CE,1,1,1,1,505.0,509.0,514.0,518.0,523.2,512.9,519.1,418.4,BACACABDCDBCABAEBEBBCACBDEABEBECEBDCDADACAEAD,ACBCAEDCDAAABDBDABBABCAECDADBADCBDBEADABDAEDA,99999CADBEBABBCEEAABAADDADAEDECBDDEABDEACCACBADEEC,DECCDDCCAEEBCBAEDBAADCCBACDBCEBEEBDBBDCDBBCAB,1,DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE,ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB,EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB,DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB,1.0,120.0,120.0,120.0,180.0,100.0,640.0,G,E,D,D,5,P,C,D,D,B,A,B,B,B,A,B,B,A,C,A,B,D,B,B,B
